timestamp,query_type,api_type,repository_owner,repository_name,response_time_ms,response_size_bytes,success,error
2025-11-25T17:28:21.525024,complex,graphql,facebook,react-native,799.7292999643832,3192,True,
2025-11-25T17:28:22.425982,complex,graphql,facebook,react-native,817.2677000402473,3192,True,
2025-11-25T17:28:23.344357,complex,graphql,facebook,react-native,769.6683999965899,3192,True,
2025-11-25T17:28:24.214850,complex,graphql,facebook,react-native,899.0828999667428,3192,True,
2025-11-25T17:28:25.215022,complex,graphql,facebook,react-native,847.6723000057973,3192,True,
2025-11-25T17:28:26.163597,complex,graphql,facebook,react-native,794.8246999876574,3192,True,
2025-11-25T17:28:27.059751,complex,graphql,facebook,react-native,632.4845000053756,3192,True,
2025-11-25T17:28:27.793346,complex,graphql,facebook,react-native,747.3971000290476,3192,True,
2025-11-25T17:28:28.641731,complex,graphql,facebook,react-native,934.6157999825664,3192,True,
2025-11-25T17:28:29.678010,complex,graphql,facebook,react-native,1133.9349999907427,3192,True,
2025-11-25T17:28:30.912739,complex,graphql,facebook,react-native,1618.915900005959,3192,True,
2025-11-25T17:28:32.632812,complex,graphql,facebook,react-native,843.1543000042439,3192,True,
2025-11-25T17:28:33.577035,multiple,graphql,facebook,react-native,764.1504000057466,1796,True,
2025-11-25T17:28:34.442722,multiple,graphql,facebook,react-native,790.2115999604575,1796,True,
2025-11-25T17:28:35.333876,multiple,graphql,facebook,react-native,826.2502999859862,1795,True,
2025-11-25T17:28:36.260880,multiple,graphql,facebook,react-native,845.8392000175081,1796,True,
2025-11-25T17:28:37.207948,multiple,graphql,facebook,react-native,957.4487999780104,1796,True,
2025-11-25T17:28:38.266885,multiple,graphql,facebook,react-native,763.6885999818332,1796,True,
2025-11-25T17:28:39.131657,multiple,graphql,facebook,react-native,757.6043999870308,1796,True,
2025-11-25T17:28:39.990491,multiple,graphql,facebook,react-native,781.7443000385538,1796,True,
2025-11-25T17:28:40.873548,multiple,graphql,facebook,react-native,748.4170999960043,1795,True,
2025-11-25T17:28:41.723108,multiple,graphql,facebook,react-native,857.4647000059485,1796,True,
2025-11-25T17:28:42.682042,multiple,graphql,facebook,react-native,749.5123999542557,1796,True,
2025-11-25T17:28:43.532568,multiple,graphql,facebook,react-native,1771.944899985101,1796,True,
2025-11-25T17:28:45.405338,multiple,graphql,facebook,react-native,740.2587999822572,1796,True,
2025-11-25T17:28:46.247009,multiple,graphql,facebook,react-native,770.2566999942064,1796,True,
2025-11-25T17:28:47.118231,multiple,graphql,facebook,react-native,959.2286999686621,1796,True,
2025-11-25T17:28:48.178546,multiple,graphql,facebook,react-native,806.3908999902196,1796,True,
2025-11-25T17:28:49.085813,multiple,graphql,facebook,react-native,717.2585999942385,1796,True,
2025-11-25T17:28:49.904304,multiple,graphql,facebook,react-native,853.3170000300743,1796,True,
2025-11-25T17:28:50.859063,multiple,graphql,facebook,react-native,900.3935999935493,1796,True,
2025-11-25T17:28:51.860769,multiple,graphql,facebook,react-native,976.4436000259593,1796,True,
2025-11-25T17:28:52.940067,multiple,graphql,facebook,react-native,839.4192000268959,1796,True,
2025-11-25T17:28:53.880412,multiple,graphql,facebook,react-native,796.2898999685422,1796,True,
2025-11-25T17:28:54.778009,multiple,graphql,facebook,react-native,813.2665999582969,1796,True,
2025-11-25T17:28:55.692143,multiple,graphql,facebook,react-native,830.8267999673262,1796,True,
2025-11-25T17:28:56.624098,multiple,graphql,facebook,react-native,790.4028000193648,1795,True,
2025-11-25T17:28:57.515390,multiple,graphql,facebook,react-native,864.7135000210255,1796,True,
2025-11-25T17:28:58.481154,multiple,graphql,facebook,react-native,849.5416999794543,1796,True,
2025-11-25T17:28:59.431815,multiple,graphql,facebook,react-native,753.3378000371158,1796,True,
2025-11-25T17:29:00.286078,multiple,graphql,facebook,react-native,804.3033999856561,1796,True,
2025-11-25T17:29:01.193796,multiple,graphql,facebook,react-native,2197.887999995146,1796,True,
2025-11-25T17:29:03.493948,multiple,rest,facebook,react-native,2475.902699981816,24001,True,
2025-11-25T17:29:06.072341,multiple,rest,facebook,react-native,2359.5439000055194,23999,True,
2025-11-25T17:29:08.534917,multiple,rest,facebook,react-native,2412.710100004915,24001,True,
2025-11-25T17:29:11.050421,multiple,rest,facebook,react-native,2439.8245999473147,24000,True,
2025-11-25T17:29:13.593200,multiple,rest,facebook,react-native,2183.2714000483975,24000,True,
2025-11-25T17:29:15.878640,multiple,rest,facebook,react-native,2634.3817000160925,23999,True,
2025-11-25T17:29:18.616058,multiple,rest,facebook,react-native,3063.265400007367,24001,True,
2025-11-25T17:29:21.782715,multiple,rest,facebook,react-native,2228.9286999148317,24001,True,
2025-11-25T17:29:24.114516,multiple,rest,facebook,react-native,2414.8459999705665,24001,True,
2025-11-25T17:29:26.632447,multiple,rest,facebook,react-native,2412.676999985706,24000,True,
2025-11-25T17:29:29.147801,multiple,rest,facebook,react-native,3473.764000053052,24001,True,
2025-11-25T17:29:32.723958,multiple,rest,facebook,react-native,2560.358399990946,24001,True,
2025-11-25T17:29:35.387554,multiple,rest,facebook,react-native,2454.9528000643477,24001,True,
2025-11-25T17:29:37.945525,multiple,rest,facebook,react-native,2420.6531000090763,24001,True,
2025-11-25T17:29:40.468175,multiple,rest,facebook,react-native,2269.454699999187,24001,True,
2025-11-25T17:29:42.839822,multiple,rest,facebook,react-native,2319.493999995757,24001,True,
2025-11-25T17:29:45.262224,multiple,rest,facebook,react-native,2672.6374999270774,24001,True,
2025-11-25T17:29:48.037074,multiple,rest,facebook,react-native,2753.4865999477915,24001,True,
2025-11-25T17:29:50.893018,multiple,rest,facebook,react-native,2405.0840999698266,24001,True,
2025-11-25T17:29:53.400264,multiple,rest,facebook,react-native,2301.833300036378,24000,True,
2025-11-25T17:29:55.804028,multiple,rest,facebook,react-native,2515.0927000213414,24000,True,
2025-11-25T17:29:58.424060,multiple,rest,facebook,react-native,2480.051399965305,24001,True,
2025-11-25T17:30:01.008840,multiple,rest,facebook,react-native,4650.527200021315,24001,True,
2025-11-25T17:30:05.763006,multiple,rest,facebook,react-native,6878.578100062441,24001,True,
2025-11-25T17:30:12.815102,multiple,rest,facebook,react-native,2923.2159000239335,24000,True,
2025-11-25T17:30:15.842529,multiple,rest,facebook,react-native,2700.424999988172,24001,True,
2025-11-25T17:30:18.645662,multiple,rest,facebook,react-native,2552.6661000330932,24001,True,
2025-11-25T17:30:21.301429,multiple,rest,facebook,react-native,2331.127399986144,24000,True,
2025-11-25T17:30:23.734819,multiple,rest,facebook,react-native,2285.2073999820277,24001,True,
2025-11-25T17:30:26.122939,multiple,rest,facebook,react-native,2280.8958999812603,24001,True,
2025-11-25T17:30:28.506286,simple,rest,vercel,next.js,879.5209000236355,7763,True,
2025-11-25T17:30:29.487690,simple,rest,vercel,next.js,713.1085000000894,7764,True,
2025-11-25T17:30:30.301712,simple,rest,vercel,next.js,762.9381000297144,7763,True,
2025-11-25T17:30:31.166385,simple,rest,vercel,next.js,1116.6818999918178,7764,True,
2025-11-25T17:30:32.385352,simple,rest,vercel,next.js,772.941000002902,7764,True,
2025-11-25T17:30:33.259219,simple,rest,vercel,next.js,785.135900019668,7764,True,
2025-11-25T17:30:34.145328,simple,rest,vercel,next.js,721.5691999881528,7764,True,
2025-11-25T17:30:34.968059,simple,rest,vercel,next.js,705.388700007461,7764,True,
2025-11-25T17:30:35.774264,simple,rest,vercel,next.js,760.5442999629304,7763,True,
2025-11-25T17:30:36.636178,simple,rest,vercel,next.js,727.9458999983035,7764,True,
2025-11-25T17:30:37.465504,simple,rest,vercel,next.js,812.7700000186451,7764,True,
2025-11-25T17:30:38.378981,simple,rest,vercel,next.js,796.3732000207528,7764,True,
2025-11-25T17:30:39.276558,simple,rest,vercel,next.js,758.730600005947,7763,True,
2025-11-25T17:30:40.136495,simple,rest,vercel,next.js,787.1134000015445,7764,True,
2025-11-25T17:30:41.024610,simple,rest,vercel,next.js,842.6741000148468,7764,True,
2025-11-25T17:30:41.969135,simple,rest,vercel,next.js,687.8751999465749,7764,True,
2025-11-25T17:30:42.758110,simple,rest,vercel,next.js,894.4192000199109,7763,True,
2025-11-25T17:30:43.753814,simple,rest,vercel,next.js,746.7002000194043,7764,True,
2025-11-25T17:30:44.601437,simple,rest,vercel,next.js,1153.0515999766067,7764,True,
2025-11-25T17:30:45.855750,simple,rest,vercel,next.js,852.8725000214763,7764,True,
2025-11-25T17:30:46.810308,simple,rest,vercel,next.js,1426.5589999849908,7764,True,
2025-11-25T17:30:48.338364,simple,rest,vercel,next.js,873.3414000016637,7764,True,
2025-11-25T17:30:49.315562,simple,rest,vercel,next.js,817.6047000451945,7764,True,
2025-11-25T17:30:50.234147,simple,rest,vercel,next.js,732.2296999627724,7764,True,
2025-11-25T17:30:51.067320,simple,rest,vercel,next.js,707.13610004168,7764,True,
2025-11-25T17:30:51.875402,simple,rest,vercel,next.js,801.2201000237837,7764,True,
2025-11-25T17:30:52.777626,simple,rest,vercel,next.js,712.6700999797322,7764,True,
2025-11-25T17:30:53.591350,simple,rest,vercel,next.js,737.7808999735862,7763,True,
2025-11-25T17:30:54.431657,simple,rest,vercel,next.js,862.8612000029534,7764,True,
2025-11-25T17:30:55.395970,simple,rest,vercel,next.js,886.3217000034638,7764,True,
2025-11-25T17:30:56.383752,simple,graphql,vercel,next.js,895.819500030484,1623,True,
2025-11-25T17:30:57.380835,simple,graphql,vercel,next.js,774.048000050243,1623,True,
2025-11-25T17:30:58.256530,simple,graphql,vercel,next.js,831.0396000160836,1623,True,
2025-11-25T17:30:59.188754,simple,graphql,vercel,next.js,788.366099994164,1623,True,
2025-11-25T17:31:00.078003,simple,graphql,vercel,next.js,911.963599966839,1623,True,
2025-11-25T17:31:01.091936,simple,graphql,vercel,next.js,1825.972999969963,1623,True,
2025-11-25T17:31:03.019721,simple,graphql,vercel,next.js,809.7076999838464,1623,True,
2025-11-25T17:31:03.931051,simple,graphql,vercel,next.js,724.3997000041418,1623,True,
2025-11-25T17:31:04.757636,simple,graphql,vercel,next.js,913.2147000054829,1623,True,
2025-11-25T17:31:05.772009,simple,graphql,vercel,next.js,865.4505999875255,1623,True,
2025-11-25T17:31:06.738491,simple,graphql,vercel,next.js,752.7802000404336,1623,True,
2025-11-25T17:31:07.592473,simple,graphql,vercel,next.js,750.9463999886066,1623,True,
2025-11-25T17:31:08.445888,simple,graphql,vercel,next.js,834.9665999994613,1623,True,
2025-11-25T17:31:09.383402,simple,graphql,vercel,next.js,1604.818099993281,1623,True,
2025-11-25T17:31:11.089284,simple,graphql,vercel,next.js,760.040300025139,1622,True,
2025-11-25T17:31:11.950196,simple,graphql,vercel,next.js,736.9856999721378,1622,True,
2025-11-25T17:31:12.788109,simple,graphql,vercel,next.js,820.1170999673195,1623,True,
2025-11-25T17:31:13.709269,simple,graphql,vercel,next.js,918.205099995248,1623,True,
2025-11-25T17:31:14.728965,simple,graphql,vercel,next.js,845.3530999831855,1623,True,
2025-11-25T17:31:15.675606,simple,graphql,vercel,next.js,1006.147800013423,1623,True,
2025-11-25T17:31:16.783258,simple,graphql,vercel,next.js,743.8272000290453,1623,True,
2025-11-25T17:31:17.628204,simple,graphql,vercel,next.js,780.9802000410855,1623,True,
2025-11-25T17:31:18.510703,simple,graphql,vercel,next.js,676.3752999831922,1623,True,
2025-11-25T17:31:19.288120,simple,graphql,vercel,next.js,1080.7015000027604,1623,True,
2025-11-25T17:31:20.469687,simple,graphql,vercel,next.js,734.1432999819517,1622,True,
2025-11-25T17:31:21.305032,simple,graphql,vercel,next.js,765.5881000100635,1623,True,
2025-11-25T17:31:22.171753,simple,graphql,vercel,next.js,835.5479000019841,1622,True,
2025-11-25T17:31:23.108546,simple,graphql,vercel,next.js,759.3635999946855,1623,True,
2025-11-25T17:31:23.968664,simple,graphql,vercel,next.js,720.2993999817409,1623,True,
2025-11-25T17:31:24.789907,simple,graphql,vercel,next.js,799.6811000048183,1623,True,
2025-11-25T17:31:25.690889,complex,rest,vercel,next.js,821.3178999722004,42812,True,
2025-11-25T17:31:26.613470,complex,rest,vercel,next.js,1168.477100029122,42812,True,
2025-11-25T17:31:27.883875,complex,rest,vercel,next.js,816.4158000145108,42812,True,
2025-11-25T17:31:28.801514,complex,rest,vercel,next.js,831.0608000028878,42812,True,
2025-11-25T17:31:29.734147,complex,rest,vercel,next.js,1102.8496000217274,42812,True,
2025-11-25T17:31:30.938895,complex,rest,vercel,next.js,1743.8765999977477,42812,True,
2025-11-25T17:31:32.784183,complex,rest,vercel,next.js,799.269600014668,42812,True,
2025-11-25T17:31:33.684469,complex,rest,vercel,next.js,723.556799988728,42812,True,
2025-11-25T17:31:34.509674,complex,rest,vercel,next.js,828.1333000049926,42812,True,
2025-11-25T17:31:35.439329,complex,rest,vercel,next.js,802.1073999698274,42811,True,
2025-11-25T17:31:36.342442,complex,rest,vercel,next.js,894.8687000083737,42811,True,
2025-11-25T17:31:37.338388,complex,rest,vercel,next.js,774.5212999871001,42812,True,
2025-11-25T17:31:38.214488,complex,rest,vercel,next.js,852.3303000256419,42812,True,
2025-11-25T17:31:39.168431,complex,rest,vercel,next.js,811.3341000280343,42812,True,
2025-11-25T17:31:40.080748,complex,rest,vercel,next.js,743.3049000101164,42812,True,
2025-11-25T17:31:40.925257,complex,rest,vercel,next.js,808.9972999878228,42812,True,
2025-11-25T17:31:41.835644,complex,rest,vercel,next.js,1016.5311000309885,42812,True,
2025-11-25T17:31:42.953291,complex,rest,vercel,next.js,759.8617000039667,42812,True,
2025-11-25T17:31:43.814361,complex,rest,vercel,next.js,856.0818000114523,42812,True,
2025-11-25T17:31:44.772229,complex,rest,vercel,next.js,783.7579000042751,42812,True,
2025-11-25T17:31:45.658457,complex,rest,vercel,next.js,891.0296999965794,42812,True,
2025-11-25T17:31:46.650744,complex,rest,vercel,next.js,900.811999978032,42812,True,
2025-11-25T17:31:47.652977,complex,rest,vercel,next.js,872.1276000142097,42812,True,
2025-11-25T17:31:48.626675,complex,rest,vercel,next.js,974.3369999923743,42812,True,
2025-11-25T17:31:49.702261,complex,rest,vercel,next.js,781.653699988965,42812,True,
2025-11-25T17:31:50.584911,complex,rest,vercel,next.js,795.1337000122294,42812,True,
2025-11-25T17:31:51.481359,complex,rest,vercel,next.js,811.0894999699667,42812,True,
2025-11-25T17:31:52.394350,complex,rest,vercel,next.js,793.3036999893375,42812,True,
2025-11-25T17:31:53.288894,complex,rest,vercel,next.js,722.1508999937214,42812,True,
2025-11-25T17:31:54.112854,complex,rest,vercel,next.js,858.9837000472471,42812,True,
2025-11-25T17:31:55.073846,complex,graphql,vercel,next.js,4152.821599971503,3030,True,
2025-11-25T17:31:59.328374,complex,graphql,vercel,next.js,3554.026400030125,3030,True,
2025-11-25T17:32:02.994744,complex,graphql,vercel,next.js,1740.732999984175,3030,True,
2025-11-25T17:32:04.837158,complex,graphql,vercel,next.js,1110.8780999784358,3030,True,
2025-11-25T17:32:06.049171,complex,graphql,vercel,next.js,933.7202999740839,3029,True,
2025-11-25T17:32:07.085689,complex,graphql,vercel,next.js,954.8733999836259,3030,True,
2025-11-25T17:32:08.141619,complex,graphql,vercel,next.js,793.6094999895431,3030,True,
2025-11-25T17:32:09.037072,complex,graphql,vercel,next.js,894.4508000276983,3030,True,
2025-11-25T17:32:10.032552,complex,graphql,vercel,next.js,878.2187000033446,3030,True,
2025-11-25T17:32:11.012008,complex,graphql,vercel,next.js,858.2562999799848,3029,True,
2025-11-25T17:32:11.971165,complex,graphql,vercel,next.js,840.8755999989808,3029,True,
2025-11-25T17:32:12.913661,complex,graphql,vercel,next.js,880.7468999875709,3030,True,
2025-11-25T17:32:13.895880,complex,graphql,vercel,next.js,813.4667999693193,3030,True,
2025-11-25T17:32:14.810376,complex,graphql,vercel,next.js,841.0865000332706,3030,True,
2025-11-25T17:32:15.754436,complex,graphql,vercel,next.js,971.3199000107124,3030,True,
2025-11-25T17:32:16.826760,complex,graphql,vercel,next.js,812.2326000011526,3030,True,
2025-11-25T17:32:17.740347,complex,graphql,vercel,next.js,907.4141000164673,3029,True,
2025-11-25T17:32:18.750207,complex,graphql,vercel,next.js,816.8183999950998,3030,True,
2025-11-25T17:32:19.668142,complex,graphql,vercel,next.js,1002.5077000027522,3030,True,
2025-11-25T17:32:20.771843,complex,graphql,vercel,next.js,986.7359999916516,3030,True,
2025-11-25T17:32:21.860048,complex,graphql,vercel,next.js,770.9239999530837,3030,True,
2025-11-25T17:32:22.732260,complex,graphql,vercel,next.js,1233.3197999978438,3030,True,
2025-11-25T17:32:24.066720,complex,graphql,vercel,next.js,853.7309000384994,3030,True,
2025-11-25T17:32:25.021434,complex,graphql,vercel,next.js,707.7528999652714,3029,True,
2025-11-25T17:32:25.830456,complex,graphql,vercel,next.js,765.496899955906,3030,True,
2025-11-25T17:32:26.697923,complex,graphql,vercel,next.js,1038.9911000384018,3030,True,
2025-11-25T17:32:27.838180,complex,graphql,vercel,next.js,1075.186699978076,3030,True,
2025-11-25T17:32:29.014355,complex,graphql,vercel,next.js,841.4732000092044,3030,True,
2025-11-25T17:32:29.956745,complex,graphql,vercel,next.js,655.6429999764077,3030,True,
2025-11-25T17:32:30.714537,complex,graphql,vercel,next.js,1523.4912000014447,3030,True,
2025-11-25T17:32:32.339328,multiple,rest,vercel,next.js,2306.324100063648,24001,True,
2025-11-25T17:32:34.749370,multiple,rest,vercel,next.js,2255.160100059584,24000,True,
2025-11-25T17:32:37.107095,multiple,rest,vercel,next.js,2322.5632999674417,24001,True,
2025-11-25T17:32:39.532140,multiple,rest,vercel,next.js,2335.0425999378785,24001,True,
2025-11-25T17:32:41.969273,multiple,rest,vercel,next.js,2236.3949000136927,24001,True,
2025-11-25T17:32:44.308881,multiple,rest,vercel,next.js,2350.523700064514,24001,True,
2025-11-25T17:32:46.763362,multiple,rest,vercel,next.js,2491.072900069412,24000,True,
2025-11-25T17:32:49.356983,multiple,rest,vercel,next.js,2336.623499984853,24001,True,
2025-11-25T17:32:51.798539,multiple,rest,vercel,next.js,2394.4463000516407,24001,True,
2025-11-25T17:32:54.296774,multiple,rest,vercel,next.js,2206.161299953237,24001,True,
2025-11-25T17:32:56.605620,multiple,rest,vercel,next.js,2441.89960003132,24001,True,
2025-11-25T17:32:59.149642,multiple,rest,vercel,next.js,3443.3945000055246,24000,True,
2025-11-25T17:33:02.698163,multiple,rest,vercel,next.js,3176.326499960851,24001,True,
2025-11-25T17:33:05.977213,multiple,rest,vercel,next.js,2366.0185000044294,24000,True,
2025-11-25T17:33:08.445799,multiple,rest,vercel,next.js,2221.391799976118,23999,True,
2025-11-25T17:33:10.770704,multiple,rest,vercel,next.js,2441.8981000198983,24000,True,
2025-11-25T17:33:13.315778,multiple,rest,vercel,next.js,2417.8271000855602,24000,True,
2025-11-25T17:33:15.837239,multiple,rest,vercel,next.js,2290.1022999431007,24001,True,
2025-11-25T17:33:18.229701,multiple,rest,vercel,next.js,2238.1637999787927,24001,True,
2025-11-25T17:33:20.572434,multiple,rest,vercel,next.js,2342.818000004627,24001,True,
2025-11-25T17:33:23.017726,multiple,rest,vercel,next.js,2467.646499921102,24000,True,
2025-11-25T17:33:25.590106,multiple,rest,vercel,next.js,2275.9587000473402,24001,True,
2025-11-25T17:33:27.968003,multiple,rest,vercel,next.js,2334.7556999651715,24000,True,
2025-11-25T17:33:30.406542,multiple,rest,vercel,next.js,2971.48470004322,24000,True,
2025-11-25T17:33:33.481102,multiple,rest,vercel,next.js,2502.911399991717,24001,True,
2025-11-25T17:33:36.086815,multiple,rest,vercel,next.js,2235.527499986347,24001,True,
2025-11-25T17:33:38.424410,multiple,rest,vercel,next.js,2252.6781000196934,24001,True,
2025-11-25T17:33:40.780078,multiple,rest,vercel,next.js,2320.785199990496,24000,True,
2025-11-25T17:33:43.203576,multiple,rest,vercel,next.js,2132.6500000432134,24001,True,
2025-11-25T17:33:45.439215,multiple,rest,vercel,next.js,2213.0383000476286,24000,True,
2025-11-25T17:33:47.755104,multiple,graphql,vercel,next.js,712.3585999943316,1796,True,
2025-11-25T17:33:48.568763,multiple,graphql,vercel,next.js,806.4371999935247,1796,True,
2025-11-25T17:33:49.476222,multiple,graphql,vercel,next.js,867.2313999850303,1796,True,
2025-11-25T17:33:50.444965,multiple,graphql,vercel,next.js,852.5438000215217,1796,True,
2025-11-25T17:33:51.398577,multiple,graphql,vercel,next.js,1042.6248000003397,1796,True,
2025-11-25T17:33:52.542181,multiple,graphql,vercel,next.js,1152.176400006283,1795,True,
2025-11-25T17:33:53.795352,multiple,graphql,vercel,next.js,721.4908999740146,1796,True,
2025-11-25T17:33:54.618094,multiple,graphql,vercel,next.js,818.2967000175267,1796,True,
2025-11-25T17:33:55.537389,multiple,graphql,vercel,next.js,733.4140000166371,1796,True,
2025-11-25T17:33:56.372540,multiple,graphql,vercel,next.js,1004.5454000355676,1796,True,
2025-11-25T17:33:57.478603,multiple,graphql,vercel,next.js,862.5899999751709,1796,True,
2025-11-25T17:33:58.442159,multiple,graphql,vercel,next.js,739.759000018239,1795,True,
2025-11-25T17:33:59.283917,multiple,graphql,vercel,next.js,877.946799970232,1796,True,
2025-11-25T17:34:00.262701,multiple,graphql,vercel,next.js,871.3338999659754,1796,True,
2025-11-25T17:34:01.236087,multiple,graphql,vercel,next.js,1549.615299969446,1796,True,
2025-11-25T17:34:02.887258,multiple,graphql,vercel,next.js,916.178299987223,1796,True,
2025-11-25T17:34:03.904553,multiple,graphql,vercel,next.js,823.4508000314236,1796,True,
2025-11-25T17:34:04.830509,multiple,graphql,vercel,next.js,760.8786999480799,1796,True,
2025-11-25T17:34:05.692625,multiple,graphql,vercel,next.js,844.879399985075,1796,True,
2025-11-25T17:34:06.639274,multiple,graphql,vercel,next.js,788.9985000365414,1796,True,
2025-11-25T17:34:07.530822,multiple,graphql,vercel,next.js,883.3755000378005,1796,True,
2025-11-25T17:34:08.515252,multiple,graphql,vercel,next.js,777.9274000204168,1796,True,
2025-11-25T17:34:09.394637,multiple,graphql,vercel,next.js,829.0561000467278,1796,True,
2025-11-25T17:34:10.324685,multiple,graphql,vercel,next.js,838.4245000197552,1796,True,
2025-11-25T17:34:11.264490,multiple,graphql,vercel,next.js,846.3070000289008,1795,True,
2025-11-25T17:34:12.212047,multiple,graphql,vercel,next.js,962.8566999454051,1796,True,
2025-11-25T17:34:13.275882,multiple,graphql,vercel,next.js,795.8586000022478,1796,True,
2025-11-25T17:34:14.173500,multiple,graphql,vercel,next.js,908.3879999816418,1795,True,
2025-11-25T17:34:15.183120,multiple,graphql,vercel,next.js,763.7677000020631,1795,True,
2025-11-25T17:34:16.048075,multiple,graphql,vercel,next.js,728.9445999776945,1796,True,
2025-11-25T17:34:16.878221,simple,rest,kubernetes,kubernetes,786.3271000096574,8105,True,
2025-11-25T17:34:17.765522,simple,rest,kubernetes,kubernetes,771.1426000460051,8105,True,
2025-11-25T17:34:18.638092,simple,rest,kubernetes,kubernetes,797.2200999502093,8105,True,
2025-11-25T17:34:19.536264,simple,rest,kubernetes,kubernetes,719.3143999902532,8105,True,
2025-11-25T17:34:20.356818,simple,rest,kubernetes,kubernetes,778.9951000013389,8105,True,
2025-11-25T17:34:21.237194,simple,rest,kubernetes,kubernetes,770.5306999851018,8105,True,
2025-11-25T17:34:22.109116,simple,rest,kubernetes,kubernetes,726.0613000253215,8105,True,
2025-11-25T17:34:22.936331,simple,rest,kubernetes,kubernetes,689.222700020764,8105,True,
2025-11-25T17:34:23.727247,simple,rest,kubernetes,kubernetes,829.2258999426849,8105,True,
2025-11-25T17:34:24.657511,simple,rest,kubernetes,kubernetes,755.5766999721527,8105,True,
2025-11-25T17:34:25.514042,simple,rest,kubernetes,kubernetes,642.206399992574,8105,True,
2025-11-25T17:34:26.257452,simple,rest,kubernetes,kubernetes,720.2947000041604,8104,True,
2025-11-25T17:34:27.079033,simple,rest,kubernetes,kubernetes,724.4252999662422,8104,True,
2025-11-25T17:34:27.904355,simple,rest,kubernetes,kubernetes,746.6158000170253,8105,True,
2025-11-25T17:34:28.752225,simple,rest,kubernetes,kubernetes,736.1417000065558,8104,True,
2025-11-25T17:34:29.589416,simple,rest,kubernetes,kubernetes,726.3495000079274,8105,True,
2025-11-25T17:34:30.416741,simple,rest,kubernetes,kubernetes,721.1399000370875,8105,True,
2025-11-25T17:34:31.253773,simple,rest,kubernetes,kubernetes,1102.0531000103801,8105,True,
2025-11-25T17:34:32.456907,simple,rest,kubernetes,kubernetes,695.3114999923855,8105,True,
2025-11-25T17:34:33.253811,simple,rest,kubernetes,kubernetes,738.7523999786936,8105,True,
2025-11-25T17:34:34.094811,simple,rest,kubernetes,kubernetes,740.7966000027955,8105,True,
2025-11-25T17:34:34.936631,simple,rest,kubernetes,kubernetes,718.1855999515392,8105,True,
2025-11-25T17:34:35.755933,simple,rest,kubernetes,kubernetes,748.4351000166498,8104,True,
2025-11-25T17:34:36.605653,simple,rest,kubernetes,kubernetes,758.2659000181593,8105,True,
2025-11-25T17:34:37.465103,simple,rest,kubernetes,kubernetes,758.579799963627,8105,True,
2025-11-25T17:34:38.324774,simple,rest,kubernetes,kubernetes,789.4454000052065,8104,True,
2025-11-25T17:34:39.215391,simple,rest,kubernetes,kubernetes,972.6319999899715,8105,True,
2025-11-25T17:34:40.288898,simple,rest,kubernetes,kubernetes,738.7468000524677,8105,True,
2025-11-25T17:34:41.128838,simple,rest,kubernetes,kubernetes,724.3391000083648,8105,True,
2025-11-25T17:34:41.954524,simple,rest,kubernetes,kubernetes,770.7085000001825,8105,True,
2025-11-25T17:34:42.827029,simple,graphql,kubernetes,kubernetes,867.1823000186123,1651,True,
2025-11-25T17:34:43.795158,simple,graphql,kubernetes,kubernetes,745.1295999926515,1651,True,
2025-11-25T17:34:44.641338,simple,graphql,kubernetes,kubernetes,729.7248999821022,1651,True,
2025-11-25T17:34:45.472025,simple,graphql,kubernetes,kubernetes,851.4712000032887,1651,True,
2025-11-25T17:34:46.425701,simple,graphql,kubernetes,kubernetes,756.461400014814,1651,True,
2025-11-25T17:34:47.283329,simple,graphql,kubernetes,kubernetes,790.2698999969289,1650,True,
2025-11-25T17:34:48.174832,simple,graphql,kubernetes,kubernetes,748.6413000151515,1651,True,
2025-11-25T17:34:49.024406,simple,graphql,kubernetes,kubernetes,806.4714000211097,1651,True,
2025-11-25T17:34:49.932147,simple,graphql,kubernetes,kubernetes,757.3950999649242,1651,True,
2025-11-25T17:34:50.791226,simple,graphql,kubernetes,kubernetes,801.7386000137776,1651,True,
2025-11-25T17:34:51.693797,simple,graphql,kubernetes,kubernetes,747.1097999950871,1651,True,
2025-11-25T17:34:52.541923,simple,graphql,kubernetes,kubernetes,714.1754000331275,1651,True,
2025-11-25T17:34:53.357722,simple,graphql,kubernetes,kubernetes,795.1111000147648,1651,True,
2025-11-25T17:34:54.254599,simple,graphql,kubernetes,kubernetes,1187.660799943842,1651,True,
2025-11-25T17:34:55.543027,simple,graphql,kubernetes,kubernetes,861.1222999752499,1651,True,
2025-11-25T17:34:56.506415,simple,graphql,kubernetes,kubernetes,738.2820000057109,1651,True,
2025-11-25T17:34:57.346549,simple,graphql,kubernetes,kubernetes,761.2024000263773,1651,True,
2025-11-25T17:34:58.208941,simple,graphql,kubernetes,kubernetes,798.7062999745831,1651,True,
2025-11-25T17:34:59.108848,simple,graphql,kubernetes,kubernetes,773.9672000170685,1651,True,
2025-11-25T17:34:59.983540,simple,graphql,kubernetes,kubernetes,804.9388999934308,1651,True,
2025-11-25T17:35:00.890093,simple,graphql,kubernetes,kubernetes,1947.4953000317328,1651,True,
2025-11-25T17:35:02.949025,simple,graphql,kubernetes,kubernetes,1178.673600021284,1651,True,
2025-11-25T17:35:04.229278,simple,graphql,kubernetes,kubernetes,828.5636000218801,1651,True,
